Date,Open,High,Low,Close,Adj Close,Volume
07-08-2002,67.449997,67.900002,66.574997,66.750000,30.499838,77190
08-08-2002,67.000000,67.000000,66.750000,66.875000,30.556963,31530
09-08-2002,66.500000,67.500000,65.625000,67.400002,30.796844,46346
12-08-2002,67.050003,67.500000,67.050003,67.275002,30.739727,22110
13-08-2002,67.125000,68.000000,66.750000,67.574997,30.876808,28252
14-08-2002,67.000000,67.900002,63.500000,67.099998,30.659767,31026
15-08-2002,null,null,null,null,null,null
16-08-2002,67.300003,67.750000,67.000000,67.324997,30.762577,25524
19-08-2002,67.250000,67.724998,66.675003,67.500000,30.842537,22056
20-08-2002,67.500000,67.599998,67.250000,67.375000,30.785418,21878
21-08-2002,66.250000,67.925003,66.125000,67.099998,30.659767,21746
22-08-2002,67.250000,67.250000,66.574997,66.699997,30.476992,30964
23-08-2002,66.800003,67.449997,66.800003,67.125000,30.671190,29186
26-08-2002,67.250000,67.500000,66.750000,67.224998,30.716877,25266
27-08-2002,67.425003,68.599998,67.250000,68.375000,31.242350,54562
28-08-2002,68.150002,69.750000,68.150002,68.750000,31.413689,49886
29-08-2002,69.224998,69.224998,67.375000,68.099998,31.116695,58072
30-08-2002,68.500000,68.500000,67.750000,68.300003,31.208075,21416
02-09-2002,68.500000,69.275002,67.875000,68.224998,31.173807,64030
03-09-2002,67.525002,69.349998,67.525002,68.099998,31.116695,23782
04-09-2002,67.875000,68.000000,67.525002,67.775002,30.968184,15044
05-09-2002,67.775002,68.474998,67.525002,67.750000,30.956768,44252
06-09-2002,67.974998,68.224998,67.550003,67.724998,30.945339,25488
09-09-2002,67.525002,67.699997,67.375000,67.525002,30.853956,21456
10-09-2002,null,null,null,null,null,null
11-09-2002,67.525002,67.849998,67.449997,67.574997,30.876808,44496
12-09-2002,67.324997,67.750000,67.300003,67.625000,30.899652,41270
13-09-2002,67.400002,67.625000,67.400002,67.525002,30.853956,18374
16-09-2002,67.500000,67.500000,66.849998,66.974998,30.602655,35248
17-09-2002,67.000000,67.125000,66.625000,66.925003,30.579809,16260
18-09-2002,66.750000,67.150002,66.500000,66.849998,30.545530,36406
19-09-2002,66.974998,67.000000,66.349998,66.824997,30.534115,32840
20-09-2002,67.500000,67.500000,66.074997,66.400002,30.339916,23048
23-09-2002,67.449997,67.449997,66.324997,66.375000,30.328497,13188
24-09-2002,66.199997,67.375000,65.824997,66.375000,30.328497,46944
25-09-2002,66.500000,66.875000,65.625000,65.750000,30.042912,38266
26-09-2002,66.250000,66.250000,65.525002,65.675003,30.008642,10680
27-09-2002,66.000000,66.000000,65.375000,65.824997,30.077183,32130
30-09-2002,66.500000,66.500000,65.250000,65.949997,30.134295,43376
01-10-2002,65.000000,66.050003,63.375000,65.650002,29.997225,55428
02-10-2002,null,null,null,null,null,null
03-10-2002,65.650002,66.449997,65.650002,66.125000,30.214260,45212
04-10-2002,66.750000,66.750000,65.675003,66.375000,30.328497,38790
07-10-2002,65.775002,67.449997,65.775002,67.175003,30.694040,53662
08-10-2002,66.199997,67.500000,66.199997,66.750000,30.499838,42888
09-10-2002,66.074997,66.425003,65.775002,65.974998,30.145720,56550
10-10-2002,65.775002,66.650002,65.750000,66.375000,30.328497,45916
11-10-2002,66.050003,66.525002,65.824997,66.375000,30.328497,47260
14-10-2002,67.500000,67.500000,65.775002,66.300003,30.294226,20616
15-10-2002,null,null,null,null,null,null
16-10-2002,66.500000,67.250000,66.150002,66.375000,30.328497,122306
17-10-2002,66.949997,66.949997,66.250000,66.500000,30.385609,32664
18-10-2002,66.500000,67.000000,66.099998,66.400002,30.339916,56728
21-10-2002,66.224998,66.625000,66.050003,66.500000,30.385609,31172
22-10-2002,66.900002,66.900002,66.000000,66.275002,30.282799,38494
23-10-2002,66.000000,66.900002,66.000000,66.699997,30.476992,41202
24-10-2002,66.125000,67.175003,66.125000,66.425003,30.351337,38878
25-10-2002,66.500000,66.849998,64.750000,65.500000,29.928692,66810
28-10-2002,65.500000,65.949997,65.000000,65.675003,30.008642,53768
29-10-2002,65.525002,65.824997,65.000000,65.375000,29.871563,18340
30-10-2002,65.074997,65.824997,63.500000,63.674999,29.094793,86808
31-10-2002,64.025002,64.449997,61.775002,62.049999,28.352278,109364
01-11-2002,61.724998,63.950001,61.500000,63.099998,28.832054,58158
04-11-2002,63.375000,64.675003,63.000000,63.750000,29.129063,15196
05-11-2002,64.500000,64.500000,63.650002,63.825001,29.163321,15784
06-11-2002,null,null,null,null,null,null
07-11-2002,63.625000,64.500000,63.549999,64.250000,29.357521,49658
08-11-2002,64.250000,64.849998,64.000000,64.175003,29.323257,27076
11-11-2002,65.474998,65.474998,62.575001,63.650002,29.083366,54020
12-11-2002,62.575001,63.924999,62.575001,63.424999,28.980564,23098
13-11-2002,63.500000,64.250000,62.599998,63.075001,28.820639,28604
14-11-2002,63.299999,63.674999,63.125000,63.349998,28.946289,17756
15-11-2002,63.000000,64.000000,59.000000,63.450001,28.991987,39694
18-11-2002,64.000000,64.500000,63.775002,64.275002,29.368946,40232
19-11-2002,null,null,null,null,null,null
20-11-2002,64.500000,64.550003,63.775002,64.224998,29.346106,46122
21-11-2002,64.500000,66.900002,63.650002,64.724998,29.574566,159756
22-11-2002,65.125000,65.375000,64.250000,64.349998,29.403210,45492
25-11-2002,64.375000,64.875000,64.050003,64.324997,29.391790,33238
26-11-2002,64.525002,64.875000,64.375000,64.650002,29.540298,44714
27-11-2002,64.824997,65.449997,64.599998,64.750000,29.585979,35914
28-11-2002,64.849998,65.400002,64.750000,64.925003,29.665953,43086
29-11-2002,64.500000,65.099998,64.324997,64.500000,29.471754,59216
02-12-2002,64.974998,64.974998,64.000000,64.224998,29.346106,101248
03-12-2002,64.500000,64.900002,64.125000,64.349998,29.403210,50892
04-12-2002,64.400002,67.250000,64.125000,66.724998,30.488422,258212
05-12-2002,67.099998,69.199997,67.074997,67.474998,30.831114,287836
06-12-2002,67.875000,68.500000,66.775002,68.099998,32.190098,108854
09-12-2002,68.224998,68.750000,66.275002,66.775002,31.563778,84600
10-12-2002,65.675003,68.500000,65.650002,68.150002,32.213730,102168
11-12-2002,69.050003,69.050003,67.025002,67.400002,31.859222,91672
12-12-2002,67.925003,67.925003,66.750000,67.474998,31.894663,57722
13-12-2002,67.500000,67.750000,67.050003,67.449997,31.882837,37676
16-12-2002,67.500000,67.500000,66.250000,66.400002,31.386518,56680
17-12-2002,67.000000,67.000000,66.025002,66.324997,31.351067,37140
18-12-2002,66.550003,67.750000,66.025002,67.400002,31.859222,54488
19-12-2002,67.150002,67.750000,66.250000,67.449997,31.882837,140974
20-12-2002,67.500000,67.875000,66.550003,67.400002,31.859222,30276
23-12-2002,66.849998,67.625000,66.324997,67.474998,31.894663,53434
24-12-2002,67.449997,67.474998,66.625000,67.275002,31.800131,48904
25-12-2002,null,null,null,null,null,null
26-12-2002,67.449997,67.599998,66.750000,67.375000,31.847393,42000
27-12-2002,65.500000,68.750000,65.500000,67.449997,31.882837,96648
30-12-2002,67.000000,67.349998,66.425003,67.175003,31.752859,40246
31-12-2002,66.675003,67.474998,66.675003,67.425003,31.871033,32476
01-01-2003,66.824997,67.449997,66.824997,67.425003,31.871033,27522
02-01-2003,67.500000,67.500000,66.500000,67.400002,31.859222,75754
03-01-2003,66.650002,67.500000,66.599998,67.425003,31.871033,43966
06-01-2003,67.050003,67.500000,66.875000,67.449997,31.882837,36750
07-01-2003,67.500000,67.500000,66.849998,67.250000,31.788300,40056
08-01-2003,67.449997,67.625000,67.050003,67.400002,31.859222,91572
09-01-2003,67.000000,67.349998,66.900002,67.250000,31.788300,35468
10-01-2003,66.750000,67.550003,66.400002,67.449997,31.882837,74106
13-01-2003,67.949997,68.000000,66.650002,67.675003,31.989189,82334
14-01-2003,67.050003,67.550003,67.025002,67.425003,31.871033,35688
15-01-2003,67.525002,67.525002,67.074997,67.449997,31.882837,43886
16-01-2003,67.150002,67.375000,66.525002,67.099998,31.717407,71898
17-01-2003,67.449997,67.500000,67.000000,67.425003,31.871033,36282
20-01-2003,67.400002,67.400002,67.000000,67.199997,31.764669,55528
21-01-2003,67.025002,67.099998,66.550003,66.875000,31.611055,63434
22-01-2003,66.699997,67.500000,66.599998,67.349998,31.835583,97130
23-01-2003,67.525002,67.525002,66.599998,66.824997,31.587423,54428
24-01-2003,66.750000,67.300003,66.599998,66.925003,31.634689,92560
27-01-2003,67.250000,67.250000,65.125000,66.875000,31.611055,144076
28-01-2003,68.000000,68.449997,66.275002,68.074997,32.178268,108104
29-01-2003,67.500000,68.250000,67.125000,67.425003,31.871033,53626
30-01-2003,68.125000,68.125000,66.800003,67.275002,31.800131,87048
31-01-2003,67.000000,68.375000,66.625000,67.449997,31.882837,102272
03-02-2003,67.224998,67.400002,66.849998,67.199997,31.764669,32606
04-02-2003,68.500000,68.500000,66.750000,66.900002,31.622864,78212
05-02-2003,67.400002,67.500000,66.050003,66.349998,31.362879,36896
06-02-2003,66.500000,66.750000,66.025002,66.275002,31.327442,17120
07-02-2003,66.000000,66.300003,65.500000,65.625000,31.020193,64164
10-02-2003,65.500000,65.500000,64.000000,64.500000,30.488415,79620
11-02-2003,64.750000,64.949997,63.599998,64.150002,30.322975,47186
12-02-2003,64.925003,64.925003,64.000000,64.375000,30.429325,63684
13-02-2003,null,null,null,null,null,null
14-02-2003,63.875000,64.425003,63.549999,63.825001,30.169348,55936
17-02-2003,65.625000,65.625000,62.799999,63.150002,29.850279,142754
18-02-2003,63.500000,64.000000,63.349998,63.474998,30.003901,49014
19-02-2003,63.349998,64.750000,63.299999,64.375000,30.429325,60700
20-02-2003,64.500000,65.750000,64.025002,65.375000,30.902014,117446
21-02-2003,65.275002,66.000000,65.125000,65.800003,31.102903,40404
24-02-2003,66.349998,66.349998,65.275002,65.974998,31.185633,34654
25-02-2003,65.949997,65.949997,65.074997,65.699997,31.055641,29438
26-02-2003,66.500000,66.500000,64.550003,65.000000,30.724756,41902
27-02-2003,64.625000,65.925003,64.625000,65.625000,31.020193,73180
28-02-2003,66.500000,67.574997,66.000000,66.250000,31.315609,125044
03-03-2003,66.000000,66.000000,64.875000,65.025002,30.736570,66594
04-03-2003,64.275002,66.250000,64.275002,64.800003,30.630217,30944
05-03-2003,65.849998,65.849998,63.750000,64.500000,30.488415,60394
06-03-2003,65.375000,65.375000,63.799999,64.199997,30.346598,33384
07-03-2003,63.750000,64.500000,63.250000,64.150002,30.322975,101102
10-03-2003,64.750000,65.000000,63.075001,63.400002,29.968451,55826
11-03-2003,63.924999,64.000000,63.000000,63.724998,30.122076,43872
12-03-2003,63.500000,64.125000,63.250000,63.825001,30.169348,52520
13-03-2003,63.625000,64.150002,63.375000,64.074997,30.287521,32202
14-03-2003,null,null,null,null,null,null
17-03-2003,64.000000,64.150002,63.075001,63.250000,29.897552,68512
18-03-2003,null,null,null,null,null,null
19-03-2003,63.900002,63.900002,62.500000,62.799999,29.684839,35182
20-03-2003,60.075001,63.500000,60.075001,62.349998,29.472137,41606
21-03-2003,61.575001,62.849998,61.525002,61.750000,29.188519,58646
24-03-2003,62.000000,62.000000,61.349998,61.474998,29.058540,53096
25-03-2003,61.250000,61.250000,60.099998,60.375000,28.538570,58946
26-03-2003,60.049999,60.750000,59.000000,60.150002,28.432217,48952
27-03-2003,60.750000,60.750000,60.000000,60.424999,28.562204,100202
28-03-2003,60.900002,61.250000,60.250000,61.099998,28.881269,30878
31-03-2003,60.775002,63.500000,60.450001,60.875000,28.774916,52942
01-04-2003,62.450001,62.450001,60.275002,60.349998,28.526749,30770
02-04-2003,60.299999,61.424999,60.299999,60.424999,28.562204,10548
03-04-2003,60.674999,62.000000,60.150002,60.375000,28.538570,24430
04-04-2003,60.750000,61.000000,60.150002,60.674999,28.680374,46912
07-04-2003,60.549999,61.750000,60.525002,61.400002,29.023077,36396
08-04-2003,61.250000,61.674999,60.750000,61.500000,29.070345,44686
09-04-2003,61.099998,61.224998,60.525002,60.575001,28.633112,22170
10-04-2003,60.974998,64.000000,60.575001,61.500000,29.070345,132132
11-04-2003,62.825001,62.825001,61.025002,62.099998,29.353958,79980
14-04-2003,null,null,null,null,null,null
15-04-2003,62.900002,62.900002,61.549999,62.525002,29.554859,80106
16-04-2003,62.474998,62.474998,61.250000,61.424999,29.034895,116460
17-04-2003,61.974998,62.924999,61.299999,62.349998,29.472137,53988
18-04-2003,null,null,null,null,null,null
21-04-2003,62.025002,62.625000,61.775002,62.474998,29.531216,52392
22-04-2003,63.000000,64.875000,62.099998,63.875000,30.192980,112048
23-04-2003,64.000000,64.750000,63.349998,63.650002,30.086626,88502
24-04-2003,62.500000,64.175003,62.500000,63.849998,30.181173,124016
25-04-2003,62.775002,64.500000,62.775002,64.300003,30.393881,99510
28-04-2003,65.000000,65.699997,64.025002,64.574997,30.523855,61284
29-04-2003,65.150002,65.425003,64.025002,65.099998,30.772022,62576
30-04-2003,64.000000,65.000000,64.000000,64.875000,30.665672,54548
01-05-2003,null,null,null,null,null,null
02-05-2003,64.500000,65.625000,63.775002,64.849998,30.653854,89748
05-05-2003,66.000000,75.000000,64.550003,66.275002,31.327442,124202
06-05-2003,65.000000,67.000000,65.000000,66.125000,31.256525,78538
07-05-2003,65.574997,66.525002,65.050003,66.349998,31.362879,101502
08-05-2003,66.224998,66.224998,65.025002,65.125000,30.783838,72834
09-05-2003,64.500000,65.900002,64.500000,64.849998,30.653854,112030
12-05-2003,62.599998,66.000000,62.599998,65.650002,31.032003,89400
13-05-2003,64.750000,65.949997,64.750000,65.650002,31.032003,97818
14-05-2003,65.974998,65.974998,65.500000,65.775002,31.091099,66772
15-05-2003,64.000000,66.949997,64.000000,66.675003,31.516512,115802
16-05-2003,67.000000,67.375000,66.000000,66.199997,31.291979,163618
19-05-2003,66.150002,66.500000,63.125000,65.349998,30.890202,282488
20-05-2003,66.250000,66.400002,65.349998,66.125000,31.256525,137022
21-05-2003,66.375000,66.875000,65.650002,66.275002,31.327442,76944
22-05-2003,65.525002,66.974998,65.525002,66.275002,31.327442,38172
23-05-2003,67.449997,67.449997,65.650002,66.550003,31.457426,116026
26-05-2003,67.500000,67.500000,66.574997,67.125000,31.729218,83566
27-05-2003,67.025002,68.000000,66.099998,66.375000,31.374712,61606
28-05-2003,66.349998,66.925003,66.275002,66.474998,31.421974,51426
29-05-2003,66.500000,66.849998,66.224998,66.675003,31.516512,133250
30-05-2003,66.074997,66.750000,66.074997,66.250000,31.315609,166228
02-06-2003,66.550003,66.900002,66.150002,66.525002,31.445612,100020
03-06-2003,66.000000,66.625000,66.000000,66.425003,31.398338,106822
04-06-2003,67.449997,67.449997,66.074997,66.250000,31.315609,181840
05-06-2003,66.474998,67.500000,66.375000,67.099998,31.717407,108232
06-06-2003,68.000000,77.000000,68.000000,73.949997,34.955318,1555892
09-06-2003,75.000000,76.175003,74.000000,75.025002,35.463455,513844
10-06-2003,74.050003,74.875000,70.349998,71.074997,33.596333,534606
11-06-2003,71.425003,71.425003,68.400002,68.699997,32.473705,330820
12-06-2003,69.000000,69.724998,67.675003,67.949997,32.119183,219388
13-06-2003,68.425003,69.000000,67.550003,67.875000,32.083736,136606
16-06-2003,68.275002,68.949997,67.750000,68.099998,32.190098,105196
17-06-2003,68.025002,68.500000,67.500000,67.675003,32.957096,112846
18-06-2003,68.250000,71.824997,68.199997,69.800003,33.991959,388110
19-06-2003,70.474998,74.449997,69.949997,70.974998,34.564171,526212
20-06-2003,71.375000,71.500000,70.324997,70.750000,34.454601,180554
23-06-2003,71.500000,71.500000,69.000000,69.224998,33.711941,134444
24-06-2003,69.250000,70.500000,69.000000,70.000000,34.089352,89260
25-06-2003,70.500000,70.900002,69.275002,69.474998,33.833691,101218
26-06-2003,69.900002,70.199997,68.800003,69.275002,33.736290,161430
27-06-2003,69.500000,69.900002,68.974998,69.224998,33.711941,109830
30-06-2003,69.500000,69.949997,68.675003,68.824997,33.517128,127298
01-07-2003,68.824997,69.349998,68.250000,68.425003,33.322350,104872
02-07-2003,69.000000,71.000000,68.500000,69.224998,33.711941,263608
03-07-2003,70.250000,70.949997,69.050003,69.250000,33.724125,280036
04-07-2003,69.300003,70.150002,68.800003,68.949997,33.578014,169278
07-07-2003,69.199997,69.875000,69.199997,69.349998,33.772812,127602
08-07-2003,69.500000,69.849998,68.775002,69.000000,33.602375,104034
09-07-2003,68.525002,69.250000,67.500000,67.699997,32.969280,161952
10-07-2003,67.500000,70.000000,67.500000,67.974998,33.103199,106498
11-07-2003,68.199997,72.324997,67.775002,71.574997,34.856358,964788
14-07-2003,72.500000,74.500000,71.775002,72.099998,35.112041,541936
15-07-2003,72.500000,75.500000,70.074997,74.824997,36.439083,1328832
16-07-2003,75.949997,76.500000,73.574997,75.000000,36.524303,760674
17-07-2003,75.000000,75.900002,71.625000,72.025002,35.075508,314304
18-07-2003,74.000000,75.474998,71.750000,74.824997,36.439083,700976
21-07-2003,76.000000,77.425003,73.550003,74.199997,36.134716,676038
22-07-2003,74.050003,74.949997,71.800003,72.224998,35.172920,320870
23-07-2003,72.800003,73.824997,71.650002,72.199997,35.160740,162532
24-07-2003,72.699997,74.974998,71.900002,74.175003,36.122543,335666
25-07-2003,74.000000,74.000000,72.750000,73.025002,35.562504,117838
28-07-2003,73.900002,74.750000,72.250000,72.574997,35.343361,160318
29-07-2003,72.525002,73.400002,71.500000,73.000000,35.550320,123810
30-07-2003,73.000000,73.900002,71.550003,72.150002,35.136391,152306
31-07-2003,72.400002,73.750000,72.050003,73.199997,35.647728,199366
01-08-2003,73.025002,73.849998,72.500000,72.925003,35.513813,130742
04-08-2003,73.425003,74.675003,72.500000,74.349998,36.207756,237660
05-08-2003,75.125000,76.250000,73.300003,74.849998,36.451263,507502
06-08-2003,75.699997,76.000000,73.500000,73.875000,35.976444,450046
07-08-2003,74.250000,75.000000,73.750000,74.500000,36.280823,288434
08-08-2003,74.050003,75.250000,73.750000,74.125000,36.098198,166330
11-08-2003,74.500000,75.750000,74.250000,74.474998,36.268639,247858
12-08-2003,74.974998,75.699997,73.550003,74.175003,36.122543,399376
13-08-2003,74.699997,74.750000,73.250000,73.500000,35.793823,222028
14-08-2003,73.900002,74.900002,73.099998,73.574997,35.830353,269942
15-08-2003,null,null,null,null,null,null
18-08-2003,74.500000,80.925003,74.000000,77.650002,37.814838,1265288
19-08-2003,78.199997,79.849998,75.000000,75.900002,36.962605,775304
20-08-2003,77.000000,77.724998,76.000000,76.324997,37.169571,303100
21-08-2003,76.849998,76.925003,75.099998,75.349998,36.694756,249886
22-08-2003,75.849998,76.449997,74.175003,74.699997,36.378208,303116
25-08-2003,75.349998,76.500000,72.550003,72.949997,35.525974,334420
26-08-2003,73.849998,74.875000,73.800003,74.550003,36.305172,152050
27-08-2003,75.175003,75.900002,74.375000,74.574997,36.317341,211878
28-08-2003,74.500000,74.974998,73.050003,73.625000,35.854698,275026
29-08-2003,74.000000,74.900002,72.800003,73.275002,35.684254,204906
01-09-2003,73.949997,74.650002,73.500000,73.675003,35.879051,154522
02-09-2003,74.224998,76.750000,74.050003,74.750000,36.402550,454314
03-09-2003,75.449997,75.449997,73.050003,73.275002,35.684254,251432
04-09-2003,75.000000,75.000000,73.250000,73.425003,35.757301,166380
05-09-2003,74.199997,74.199997,73.025002,73.150002,35.623386,160776
08-09-2003,74.125000,74.500000,73.349998,73.650002,35.866875,236448
09-09-2003,73.800003,74.125000,72.750000,72.949997,35.525974,165098
10-09-2003,72.000000,73.300003,66.500000,72.849998,35.477272,142118
11-09-2003,75.000000,75.000000,73.000000,73.224998,35.659901,151924
12-09-2003,72.099998,73.625000,72.000000,72.175003,35.148563,142994
15-09-2003,72.925003,72.925003,71.025002,71.199997,34.673748,120064
16-09-2003,71.550003,71.724998,70.074997,71.300003,34.722439,162854
17-09-2003,72.000000,72.250000,70.324997,70.625000,34.393734,156562
18-09-2003,70.974998,70.974998,68.125000,69.824997,35.123089,135560
19-09-2003,69.050003,70.349998,69.000000,69.175003,34.796127,210516
22-09-2003,69.925003,69.925003,67.750000,68.474998,34.444038,236816
23-09-2003,67.750000,69.000000,67.750000,68.949997,34.682957,224716
24-09-2003,69.875000,70.474998,68.550003,69.750000,35.085369,159948
25-09-2003,69.500000,70.925003,68.750000,69.000000,34.708115,318602
26-09-2003,69.074997,70.224998,68.800003,70.050003,35.236279,123800
29-09-2003,69.175003,70.949997,69.125000,70.525002,35.475216,158472
30-09-2003,70.099998,70.849998,69.525002,70.675003,35.550663,110676
01-10-2003,70.625000,71.000000,69.800003,70.425003,35.424904,148724
02-10-2003,null,null,null,null,null,null
03-10-2003,70.099998,71.000000,70.074997,70.849998,35.638687,121866
06-10-2003,71.000000,72.250000,70.925003,71.949997,36.192001,179966
07-10-2003,72.250000,73.250000,71.500000,72.949997,36.695015,252760
08-10-2003,73.000000,73.400002,72.000000,72.500000,36.468662,211086
09-10-2003,71.300003,72.750000,70.750000,72.500000,36.468662,138394
10-10-2003,72.500000,73.750000,72.125000,73.425003,36.933952,224074
13-10-2003,74.000000,74.925003,72.650002,74.025002,37.235771,232552
14-10-2003,74.000000,74.849998,72.750000,73.900002,37.172886,287790
15-10-2003,74.849998,74.849998,73.199997,73.550003,36.996834,284922
16-10-2003,74.750000,75.250000,73.000000,73.400002,36.921383,396928
17-10-2003,74.000000,74.250000,71.550003,72.125000,36.280033,162104
20-10-2003,71.025002,72.500000,70.000000,70.125000,35.274010,247452
21-10-2003,69.250000,71.400002,69.250000,69.849998,35.135681,214650
22-10-2003,69.000000,70.875000,69.000000,69.275002,34.846447,156636
23-10-2003,68.500000,69.900002,68.500000,69.324997,34.871590,73660
24-10-2003,68.750000,70.199997,67.849998,69.849998,35.135681,135014
27-10-2003,70.974998,70.974998,69.125000,69.550003,34.984779,123540
28-10-2003,68.625000,70.000000,68.275002,68.525002,34.469181,90566
29-10-2003,69.625000,69.625000,68.500000,68.650002,34.532063,85808
30-10-2003,68.750000,69.474998,68.300003,69.224998,34.821289,122422
31-10-2003,68.550003,69.449997,68.550003,68.849998,34.632660,115968
03-11-2003,68.699997,69.974998,68.699997,69.074997,34.745827,163426
04-11-2003,69.625000,69.750000,68.500000,68.574997,34.494331,177698
05-11-2003,69.000000,69.000000,68.250000,68.349998,34.381142,175922
06-11-2003,69.550003,70.000000,68.250000,68.425003,34.418880,228478
07-11-2003,68.500000,69.275002,68.074997,68.250000,34.330853,199224
10-11-2003,68.400002,68.925003,67.775002,68.074997,34.242821,71700
11-11-2003,68.875000,68.875000,67.800003,68.050003,34.230244,183668
12-11-2003,68.500000,68.750000,68.000000,68.199997,34.305698,173494
13-11-2003,68.699997,68.699997,67.775002,67.925003,34.167377,168556
14-11-2003,68.199997,68.375000,67.275002,67.474998,33.941017,95912
17-11-2003,67.375000,67.699997,66.775002,66.900002,33.651779,136220
18-11-2003,67.400002,70.199997,66.900002,69.900002,35.160831,592474
19-11-2003,71.349998,72.800003,69.300003,71.224998,35.827316,1137486
20-11-2003,71.900002,72.199997,69.625000,70.099998,35.261425,450996
21-11-2003,70.000000,71.025002,68.974998,70.375000,35.399750,236930
24-11-2003,70.900002,70.900002,69.000000,69.275002,34.846447,189832
25-11-2003,69.900002,70.250000,69.050003,69.349998,34.884167,174280
26-11-2003,null,null,null,null,null,null
27-11-2003,69.550003,70.750000,69.474998,70.474998,35.450058,194608
28-11-2003,70.574997,71.349998,69.275002,69.550003,34.984779,185186
01-12-2003,69.574997,70.500000,69.500000,70.050003,35.236279,266404
02-12-2003,70.500000,70.550003,69.550003,69.800003,35.110531,333208
03-12-2003,70.099998,73.500000,69.800003,72.025002,36.229725,835964
04-12-2003,72.750000,73.224998,72.000000,72.625000,36.531551,508940
05-12-2003,73.400002,77.750000,73.275002,74.699997,37.575291,1765764
08-12-2003,75.199997,77.849998,75.150002,76.000000,38.229229,662110
09-12-2003,77.400002,77.400002,75.500000,76.000000,38.229229,441690
10-12-2003,77.500000,77.500000,75.025002,75.375000,37.914833,321588
11-12-2003,77.400002,77.400002,74.500000,74.925003,37.688477,286140
12-12-2003,75.699997,75.699997,74.175003,74.849998,37.650749,271374
15-12-2003,75.150002,77.000000,75.150002,75.500000,37.977726,405712
16-12-2003,75.175003,75.724998,74.250000,74.775002,38.901150,509812
17-12-2003,75.949997,79.300003,75.625000,78.349998,40.761009,1818332
18-12-2003,79.750000,80.224998,78.050003,78.625000,40.904087,1326808
19-12-2003,79.400002,79.699997,77.775002,78.125000,40.643948,575238
22-12-2003,78.449997,79.750000,78.300003,78.775002,40.982105,421100
23-12-2003,79.000000,79.449997,77.500000,78.375000,40.774017,470530
24-12-2003,78.250000,78.900002,77.250000,77.875000,40.513885,413032
25-12-2003,null,null,null,null,null,null
26-12-2003,79.000000,79.425003,78.050003,79.175003,41.190208,533010
29-12-2003,79.525002,82.000000,79.525002,80.900002,42.087635,877332
30-12-2003,82.150002,82.199997,78.800003,80.550003,41.905548,819214
31-12-2003,80.000000,82.375000,79.500000,79.849998,41.541370,760918
01-01-2004,80.750000,84.974998,80.250000,84.500000,43.960503,1554024
02-01-2004,85.050003,87.449997,85.000000,85.875000,44.675846,1203594
05-01-2004,85.574997,86.500000,82.599998,83.125000,43.245174,753656
06-01-2004,83.474998,85.000000,81.250000,81.949997,42.633888,681380
07-01-2004,87.525002,87.525002,80.199997,80.824997,42.048611,351432
08-01-2004,85.574997,85.574997,80.500000,80.800003,42.035595,452988
09-01-2004,81.650002,82.800003,80.750000,81.125000,42.204693,403346
12-01-2004,81.250000,81.750000,79.150002,79.675003,41.450336,264032
13-01-2004,80.650002,80.650002,77.750000,78.824997,41.008125,290092
14-01-2004,79.000000,80.500000,79.000000,79.949997,41.593399,260642
15-01-2004,80.500000,80.849998,78.074997,78.425003,40.800034,348730
16-01-2004,78.099998,78.800003,76.099998,76.425003,39.759544,231620
19-01-2004,78.900002,78.900002,74.250000,76.349998,39.720528,281730
