Date,Open,High,Low,Close,Adj Close,Volume
22-09-2009,40.599998,44.160000,40.299999,42.709999,38.382221,117215
23-09-2009,42.020000,43.400002,39.020000,40.299999,36.216419,373070
24-09-2009,39.430000,41.380001,39.200001,40.619999,36.504002,37580
25-09-2009,40.980000,41.000000,40.230000,40.410000,36.315281,27370
29-09-2009,40.799999,41.160000,39.599998,39.930000,35.883915,26940
30-09-2009,40.360001,41.160000,40.360001,40.709999,36.584881,33000
01-10-2009,39.849998,42.200001,39.820000,40.470001,36.369198,21220
05-10-2009,39.630001,41.970001,39.619999,39.889999,35.847969,25360
06-10-2009,39.849998,40.180000,39.259998,39.880001,35.838985,6640
07-10-2009,40.560001,41.580002,39.410000,39.680000,35.659256,12995
08-10-2009,39.400002,39.889999,39.240002,39.439999,35.443562,16190
09-10-2009,39.200001,39.980000,38.060001,38.689999,34.769569,20410
12-10-2009,40.400002,42.000000,39.200001,39.779999,35.749119,29525
13-10-2009,null,null,null,null,null,null
14-10-2009,41.160000,43.200001,40.599998,42.189999,37.914909,101680
15-10-2009,43.180000,45.200001,41.200001,44.450001,39.945908,80835
16-10-2009,44.000000,49.799999,44.000000,47.950001,43.091251,303255
20-10-2009,50.360001,52.000000,48.779999,50.750000,45.607533,141365
21-10-2009,51.799999,58.000000,51.799999,54.290001,48.788826,795020
22-10-2009,54.880001,57.959999,54.599998,55.919998,50.253654,665060
23-10-2009,57.000000,57.279999,55.400002,55.689999,50.046963,124340
26-10-2009,55.980000,57.540001,55.020000,56.540001,50.810837,216530
27-10-2009,56.900002,58.020000,55.009998,55.799999,50.145817,280520
28-10-2009,56.110001,56.599998,51.340000,54.490002,48.968559,264025
29-10-2009,53.650002,54.599998,52.810001,53.130001,47.746365,87460
30-10-2009,54.700001,59.400002,54.700001,57.799999,51.954895,76153
03-11-2009,57.950001,60.000000,55.500000,56.150002,50.471756,30900
04-11-2009,55.650002,57.500000,51.500000,53.950001,48.494236,24365
05-11-2009,53.950001,54.000000,52.049999,53.700001,48.269516,25999
06-11-2009,55.000000,56.000000,54.099998,54.750000,49.213333,38324
09-11-2009,55.950001,56.599998,54.500000,55.849998,50.202087,34070
10-11-2009,57.000000,57.000000,53.200001,54.750000,49.213333,39939
11-11-2009,54.099998,55.900002,53.349998,55.000000,49.438046,43790
12-11-2009,55.000000,55.700001,54.000000,55.200001,49.617825,11963
13-11-2009,55.500000,55.700001,54.150002,54.549999,49.033562,13216
16-11-2009,55.799999,59.000000,54.049999,56.650002,50.921196,60337
17-11-2009,58.950001,62.500000,55.299999,60.700001,54.561626,191633
18-11-2009,60.200001,62.500000,56.500000,57.549999,51.730179,189885
19-11-2009,58.700001,61.500000,57.200001,59.549999,53.527920,114675
20-11-2009,60.000000,61.349998,58.150002,59.900002,53.842525,28016
23-11-2009,60.000000,61.250000,59.400002,59.849998,53.797588,44680
24-11-2009,61.200001,61.200001,59.099998,59.500000,53.482979,22911
25-11-2009,59.000000,60.299999,57.200001,58.200001,52.314445,26252
26-11-2009,58.250000,59.500000,57.000000,57.200001,51.415569,30807
27-11-2009,56.049999,57.500000,54.549999,56.599998,50.876247,22633
30-11-2009,57.000000,60.000000,57.000000,58.650002,52.718937,17891
01-12-2009,58.549999,60.299999,58.000000,58.250000,52.359390,31916
02-12-2009,59.750000,59.799999,57.000000,57.250000,51.460522,21495
03-12-2009,58.950001,58.950001,56.650002,57.000000,51.235798,22123
04-12-2009,56.799999,58.500000,56.799999,57.450001,51.640289,10137
07-12-2009,57.000000,58.500000,56.150002,56.799999,51.056023,17478
08-12-2009,57.000000,58.000000,56.000000,56.849998,51.100967,12091
09-12-2009,56.000000,57.500000,56.000000,56.500000,50.786358,17657
10-12-2009,56.500000,57.849998,55.099998,57.200001,51.415569,18445
11-12-2009,58.900002,58.900002,56.250000,56.500000,50.786358,12641
14-12-2009,56.299999,57.500000,55.750000,55.900002,50.247036,15291
15-12-2009,55.549999,56.500000,54.400002,54.849998,49.303219,16103
16-12-2009,54.650002,55.250000,54.049999,54.549999,49.033562,11553
17-12-2009,54.400002,55.750000,54.299999,55.150002,49.572887,7622
18-12-2009,55.599998,56.250000,54.500000,54.849998,49.303219,5251
21-12-2009,54.000000,55.000000,53.900002,54.200001,48.718948,8600
22-12-2009,54.400002,55.000000,53.799999,54.099998,48.629059,16953
23-12-2009,55.450001,55.450001,54.200001,54.650002,49.123451,11809
24-12-2009,54.400002,54.700001,52.700001,53.849998,48.404346,42970
29-12-2009,56.900002,64.599998,55.000000,60.700001,54.561626,287844
30-12-2009,60.700001,69.300003,60.700001,66.599998,59.864979,817907
31-12-2009,67.099998,70.449997,66.699997,67.000000,60.224525,269857
04-01-2010,67.900002,70.800003,66.800003,68.349998,61.438007,153714
05-01-2010,69.949997,69.949997,67.050003,67.250000,60.449249,76510
06-01-2010,67.900002,71.900002,66.250000,69.599998,62.561607,142125
07-01-2010,69.949997,71.000000,66.349998,68.599998,61.662712,65946
08-01-2010,69.000000,69.699997,67.000000,67.250000,60.449249,40103
11-01-2010,68.349998,70.900002,67.000000,67.400002,60.584080,54517
12-01-2010,69.500000,70.500000,67.250000,67.949997,61.078449,57753
13-01-2010,67.050003,68.400002,66.250000,66.849998,60.089695,30613
14-01-2010,67.599998,68.800003,67.150002,67.400002,60.584080,33124
15-01-2010,68.400002,71.400002,68.400002,70.150002,63.055973,94505
18-01-2010,71.000000,84.199997,70.449997,83.750000,75.280663,617286
19-01-2010,83.800003,97.750000,80.099998,91.500000,82.246941,1675812
20-01-2010,91.900002,96.400002,86.300003,88.650002,79.685143,627182
21-01-2010,83.500000,92.500000,83.500000,86.300003,77.572800,183273
22-01-2010,83.550003,87.500000,80.099998,86.550003,77.797516,136768
25-01-2010,84.150002,89.449997,82.000000,83.000000,74.606499,111829
27-01-2010,81.000000,84.800003,75.349998,76.400002,68.673943,115713
28-01-2010,78.250000,78.699997,71.699997,72.050003,64.763832,98584
29-01-2010,72.050003,79.000000,68.300003,77.750000,69.887421,118984
01-02-2010,75.000000,82.199997,74.050003,78.150002,70.246971,83297
02-02-2010,81.800003,81.800003,74.250000,75.800003,68.134628,109517
03-02-2010,77.949997,79.650002,76.300003,76.800003,69.033493,32475
04-02-2010,78.000000,81.500000,77.000000,77.150002,69.348099,99960
05-02-2010,76.000000,76.400002,71.349998,74.300003,66.786324,59626
06-02-2010,76.500000,77.000000,75.400002,76.150002,68.449211,11568
08-02-2010,75.000000,82.099998,74.000000,78.300003,70.381821,164495
09-02-2010,78.199997,80.500000,76.500000,77.000000,69.213264,81042
10-02-2010,78.099998,79.400002,75.099998,75.550003,67.909904,69803
11-02-2010,76.099998,78.099998,75.000000,75.349998,67.730118,43487
15-02-2010,76.599998,76.949997,73.599998,74.150002,66.651459,24715
16-02-2010,79.000000,79.849998,72.699997,74.949997,67.370560,45712
17-02-2010,77.000000,77.400002,74.000000,74.699997,67.145882,30556
18-02-2010,75.000000,76.000000,73.099998,74.300003,66.786324,42966
19-02-2010,73.500000,74.400002,73.000000,73.150002,65.752594,16881
22-02-2010,74.400002,74.900002,71.900002,72.199997,64.898682,27500
23-02-2010,71.000000,71.449997,69.699997,70.550003,63.415531,24016
24-02-2010,70.000000,72.000000,69.250000,70.150002,63.055973,12595
25-02-2010,69.599998,70.900002,69.500000,70.050003,62.966099,14725
26-02-2010,70.000000,75.000000,70.000000,72.550003,65.213280,51398
02-03-2010,74.599998,74.949997,73.099998,74.550003,67.011024,29565
03-03-2010,74.250000,79.000000,74.250000,78.849998,70.876175,71823
04-03-2010,77.150002,79.199997,76.699997,77.500000,69.662712,13975
05-03-2010,77.000000,78.400002,75.500000,76.300003,68.584068,16511
08-03-2010,76.099998,78.000000,75.500000,75.800003,68.134628,19671
09-03-2010,75.050003,81.699997,75.000000,79.800003,71.730110,59229
10-03-2010,80.099998,81.000000,76.650002,77.000000,69.213264,33995
11-03-2010,77.500000,78.900002,76.800003,77.400002,69.572815,8743
12-03-2010,77.949997,78.000000,75.349998,75.800003,68.134628,15233
15-03-2010,76.449997,77.000000,74.000000,74.500000,66.966095,15953
16-03-2010,74.250000,77.949997,74.250000,76.050003,68.359329,38746
17-03-2010,77.800003,77.800003,74.800003,75.099998,67.505417,13637
18-03-2010,74.550003,75.949997,74.000000,74.900002,67.325638,22525
19-03-2010,75.199997,77.000000,74.349998,74.849998,67.280670,14499
22-03-2010,72.000000,75.449997,72.000000,73.900002,66.426781,12225
23-03-2010,73.599998,76.400002,73.599998,74.099998,66.606529,16357
25-03-2010,74.000000,77.000000,74.000000,74.400002,66.876198,29976
26-03-2010,76.400002,76.500000,72.150002,73.550003,66.112144,26805
29-03-2010,73.900002,75.349998,71.750000,71.949997,64.673943,16736
30-03-2010,74.699997,74.699997,71.099998,71.699997,64.449242,11911
31-03-2010,74.250000,74.250000,71.050003,71.650002,64.404282,9834
01-04-2010,73.000000,73.949997,72.099998,73.300003,65.887444,15807
05-04-2010,72.849998,75.500000,72.849998,74.449997,66.921127,28532
06-04-2010,74.199997,75.000000,72.250000,73.199997,65.797554,20740
07-04-2010,72.300003,75.250000,72.300003,74.800003,67.235741,33665
08-04-2010,77.500000,80.849998,73.050003,78.150002,70.246971,218919
09-04-2010,79.500000,87.400002,78.800003,83.050003,74.651436,518401
12-04-2010,83.800003,84.500000,79.500000,80.150002,72.044708,96135
13-04-2010,79.000000,83.750000,78.599998,79.300003,71.280685,68546
15-04-2010,80.500000,81.449997,74.500000,76.349998,68.628990,54982
16-04-2010,76.500000,78.500000,76.050003,76.900002,69.123398,36864
19-04-2010,75.000000,77.000000,73.349998,74.849998,67.280670,33713
20-04-2010,77.250000,77.250000,75.099998,75.550003,67.909904,21697
21-04-2010,79.500000,79.500000,75.000000,76.949997,69.168312,11198
22-04-2010,76.000000,82.900002,76.000000,79.250000,71.235733,78728
23-04-2010,80.900002,81.849998,78.099998,80.199997,72.089661,30420
26-04-2010,80.900002,81.949997,78.400002,78.750000,70.786285,13356
27-04-2010,78.000000,78.750000,76.500000,76.900002,69.123398,20726
28-04-2010,76.500000,76.599998,75.000000,75.650002,67.999786,22270
29-04-2010,76.000000,76.800003,75.199997,75.500000,67.864952,12101
30-04-2010,75.000000,77.750000,75.000000,75.750000,68.089668,14430
03-05-2010,75.199997,77.449997,74.050003,74.500000,66.966095,26574
04-05-2010,76.349998,76.349998,73.500000,73.849998,66.381813,11029
05-05-2010,88.000000,88.000000,72.400002,74.949997,67.370560,19270
06-05-2010,75.000000,75.349998,73.300003,73.800003,66.336861,7417
07-05-2010,71.000000,74.050003,71.000000,72.000000,64.718895,34313
10-05-2010,72.000000,73.949997,70.300003,73.050003,65.662712,22174
11-05-2010,73.500000,73.599998,72.550003,73.050003,65.662712,7916
12-05-2010,73.900002,74.500000,72.500000,72.800003,65.438011,6940
13-05-2010,73.900002,74.550003,73.500000,73.849998,66.381813,5523
14-05-2010,74.500000,74.500000,72.099998,72.550003,65.213280,6602
17-05-2010,71.050003,71.050003,68.699997,70.400002,63.280701,53639
18-05-2010,70.949997,76.449997,69.500000,73.150002,65.752594,41987
19-05-2010,73.500000,76.500000,72.000000,72.250000,64.943619,33936
20-05-2010,73.900002,73.900002,70.300003,71.000000,63.820030,18966
21-05-2010,69.750000,75.000000,66.050003,72.199997,64.898682,25761
24-05-2010,73.000000,73.900002,70.500000,70.849998,63.685184,10461
25-05-2010,69.199997,70.900002,68.000000,68.699997,61.752613,13711
26-05-2010,70.099998,71.000000,67.550003,68.449997,61.527893,19926
27-05-2010,68.449997,70.000000,66.000000,66.500000,59.775101,19742
28-05-2010,71.800003,72.849998,68.250000,69.000000,62.022282,59579
31-05-2010,70.000000,70.000000,68.199997,68.500000,61.572838,7478
01-06-2010,69.949997,72.300003,67.199997,68.400002,61.482948,29119
02-06-2010,67.550003,69.750000,66.099998,68.900002,61.932396,4339
03-06-2010,70.000000,71.000000,68.400002,68.650002,61.707676,14252
04-06-2010,69.000000,74.949997,68.349998,70.699997,63.550369,139437
07-06-2010,68.500000,70.699997,67.000000,70.199997,63.100922,16293
08-06-2010,70.000000,72.849998,69.250000,69.949997,62.876213,37995
09-06-2010,70.099998,72.000000,69.699997,70.050003,62.966099,8815
10-06-2010,69.000000,71.000000,69.000000,70.550003,63.415531,5913
11-06-2010,72.000000,72.000000,69.099998,69.250000,62.246986,18983
14-06-2010,70.900002,70.900002,69.099998,69.849998,62.786312,9110
15-06-2010,69.400002,70.699997,69.099998,69.349998,62.336872,8289
16-06-2010,70.650002,70.699997,69.500000,69.550003,62.516663,6096
17-06-2010,69.400002,70.300003,69.150002,69.849998,62.786312,5674
18-06-2010,70.000000,71.650002,68.500000,69.349998,62.336872,24180
21-06-2010,68.000000,70.900002,68.000000,69.400002,62.381836,16593
22-06-2010,70.500000,70.650002,69.349998,69.500000,62.471729,10483
23-06-2010,69.550003,70.150002,67.550003,68.000000,61.123402,112496
24-06-2010,69.900002,75.599998,69.000000,74.150002,66.651459,186915
25-06-2010,75.000000,76.449997,72.500000,72.849998,65.482933,39912
28-06-2010,73.150002,74.300003,71.500000,71.750000,64.494171,15714
29-06-2010,73.000000,73.650002,70.050003,70.599998,63.460480,18930
30-06-2010,70.150002,71.000000,69.849998,70.199997,63.100922,20072
01-07-2010,68.000000,74.949997,68.000000,73.650002,66.202042,65598
02-07-2010,74.250000,74.349998,71.400002,71.949997,64.673943,13324
05-07-2010,71.750000,75.599998,71.750000,75.250000,67.640236,45650
06-07-2010,76.500000,77.050003,74.000000,75.900002,68.224510,19347
07-07-2010,76.000000,77.500000,75.300003,76.650002,68.898651,29284
08-07-2010,77.699997,77.699997,75.650002,77.000000,69.213264,20969
09-07-2010,77.000000,77.150002,74.400002,76.449997,68.718880,20373
12-07-2010,75.099998,77.000000,74.949997,75.900002,68.224510,14216
13-07-2010,78.000000,78.000000,74.500000,76.800003,69.676102,22298
14-07-2010,77.949997,77.949997,74.650002,75.349998,68.360596,15342
15-07-2010,77.099998,84.500000,77.000000,82.900002,75.210258,763467
16-07-2010,84.300003,84.400002,79.800003,80.699997,73.214333,163520
19-07-2010,81.449997,83.449997,80.449997,81.599998,74.030846,55423
20-07-2010,81.699997,85.599998,81.599998,82.500000,74.847366,235010
21-07-2010,83.300003,84.250000,81.500000,82.050003,74.439102,47925
22-07-2010,83.449997,84.099998,80.500000,81.300003,73.758690,74646
23-07-2010,82.750000,83.349998,81.300003,81.550003,73.985497,32094
26-07-2010,82.000000,82.400002,79.550003,80.050003,72.624634,30582
27-07-2010,80.650002,80.650002,77.050003,78.150002,70.900871,24507
28-07-2010,78.500000,81.849998,77.550003,78.800003,71.490570,41944
29-07-2010,77.800003,78.949997,75.000000,75.300003,68.315239,32380
30-07-2010,77.099998,77.800003,73.500000,73.750000,66.909019,28589
02-08-2010,73.000000,74.900002,73.000000,73.650002,66.818291,16845
03-08-2010,74.500000,74.500000,73.199997,73.949997,67.090462,30155
04-08-2010,73.349998,74.750000,73.349998,73.800003,66.954369,8713
05-08-2010,74.650002,74.650002,73.500000,73.599998,66.772926,8971
06-08-2010,73.849998,75.000000,73.300003,73.400002,66.591476,17217
09-08-2010,73.400002,75.150002,73.400002,74.050003,67.181190,20700
10-08-2010,74.949997,74.949997,73.250000,73.400002,66.591476,13962
11-08-2010,73.000000,75.000000,71.500000,71.849998,65.185249,19950
12-08-2010,71.849998,72.800003,70.349998,72.000000,65.321342,17151
13-08-2010,72.699997,75.250000,71.000000,73.900002,67.045097,29577
16-08-2010,73.000000,73.949997,72.000000,72.599998,65.865685,14260
17-08-2010,74.699997,74.699997,72.099998,72.300003,65.593521,8403
18-08-2010,73.500000,73.800003,70.199997,71.949997,65.275978,18359
19-08-2010,73.000000,74.949997,72.400002,73.800003,66.954369,43650
20-08-2010,73.500000,82.000000,73.150002,79.550003,72.171013,159896
23-08-2010,80.949997,81.699997,78.500000,79.099998,71.762756,72543
24-08-2010,80.000000,80.000000,76.550003,77.199997,70.038986,27506
25-08-2010,78.500000,81.000000,77.400002,78.699997,71.399857,51258
26-08-2010,82.000000,83.099998,78.400002,79.150002,71.808113,119362
27-08-2010,79.800003,81.949997,76.000000,76.849998,69.721451,47674
30-08-2010,78.800003,78.800003,75.050003,75.300003,68.315239,22432
31-08-2010,75.949997,75.949997,73.650002,74.900002,67.952324,21364
01-09-2010,74.599998,77.300003,74.199997,75.699997,68.678131,12832
02-09-2010,77.699997,78.250000,76.050003,76.849998,69.721451,14611
03-09-2010,76.699997,77.699997,76.349998,76.650002,69.540024,10814
06-09-2010,79.800003,79.800003,77.400002,78.099998,70.855515,25477
07-09-2010,77.099998,81.500000,77.099998,79.550003,72.171013,31126
08-09-2010,78.500000,82.000000,77.099998,80.199997,72.760712,54544
09-09-2010,80.800003,83.000000,80.550003,81.199997,73.667961,46262
13-09-2010,82.500000,84.500000,80.750000,81.150002,73.622604,69366
14-09-2010,82.900002,82.900002,79.050003,79.349998,71.989563,37908
15-09-2010,80.000000,80.000000,78.000000,78.250000,70.991585,29299
16-09-2010,78.099998,80.000000,78.099998,78.849998,71.535927,29410
17-09-2010,79.000000,81.500000,79.000000,79.400002,72.034920,26367
20-09-2010,80.800003,82.000000,80.050003,80.449997,72.987511,27703
21-09-2010,81.199997,81.199997,77.500000,78.050003,70.810143,30949
22-09-2010,79.949997,79.949997,76.250000,77.599998,70.401894,22708
23-09-2010,77.250000,77.800003,76.250000,76.699997,69.585358,15571
24-09-2010,76.000000,77.699997,76.000000,77.050003,69.902908,16750
27-09-2010,77.099998,80.349998,77.099998,78.449997,71.173035,38710
28-09-2010,82.000000,83.500000,81.599998,82.500000,74.847366,148615
29-09-2010,83.349998,84.900002,81.000000,81.650002,74.076218,53225
30-09-2010,82.199997,83.400002,80.900002,81.849998,74.257660,25626
01-10-2010,82.900002,83.800003,81.349998,82.250000,74.620544,35473
04-10-2010,83.000000,83.000000,81.300003,82.050003,74.439102,58289
05-10-2010,81.050003,83.449997,80.500000,82.349998,74.711281,26648
06-10-2010,83.449997,83.449997,81.199997,81.650002,74.076218,23625
07-10-2010,81.500000,83.000000,79.550003,80.150002,72.715363,67895
08-10-2010,80.949997,81.849998,79.449997,80.050003,72.624634,16539
11-10-2010,79.099998,80.900002,79.050003,79.500000,72.125648,20081
12-10-2010,79.199997,80.599998,78.500000,79.449997,72.080284,14198
13-10-2010,80.849998,80.849998,78.849998,79.199997,71.853477,27953
14-10-2010,79.150002,80.800003,78.449997,79.199997,71.853477,37399
15-10-2010,79.599998,80.750000,79.000000,79.050003,71.717384,16345
18-10-2010,79.500000,79.949997,78.050003,78.400002,71.127686,12616
19-10-2010,78.500000,79.750000,77.550003,78.199997,70.946228,21671
20-10-2010,78.300003,81.199997,78.050003,79.449997,72.080284,25300
21-10-2010,80.000000,80.000000,78.800003,79.150002,71.808113,12306
22-10-2010,81.900002,82.000000,78.150002,79.300003,71.944191,17483
25-10-2010,82.750000,82.750000,78.650002,79.949997,72.533897,18680
26-10-2010,80.000000,81.199997,78.550003,80.150002,72.715363,25504
27-10-2010,80.849998,88.750000,80.199997,87.199997,79.111389,268581
28-10-2010,88.449997,89.599998,85.000000,85.699997,77.750542,263081
29-10-2010,87.349998,90.599998,82.150002,83.650002,75.890678,184720
01-11-2010,85.000000,85.000000,78.500000,79.750000,72.352455,126976
02-11-2010,82.699997,84.000000,79.000000,81.900002,74.303017,83089
03-11-2010,82.500000,82.500000,80.300003,80.750000,73.259689,16311
04-11-2010,80.750000,82.400002,79.500000,79.599998,72.216370,33701
08-11-2010,81.000000,81.900002,79.500000,79.849998,72.443176,31354
09-11-2010,81.000000,82.000000,80.000000,81.300003,73.758690,17810
10-11-2010,82.199997,85.400002,80.000000,84.800003,76.934029,114817
11-11-2010,85.650002,94.400002,85.000000,90.650002,82.241386,496046
12-11-2010,90.750000,97.650002,90.500000,91.900002,83.375420,494229
15-11-2010,92.699997,100.000000,83.750000,84.800003,76.934029,205957
16-11-2010,84.800003,88.800003,80.099998,81.099998,73.577232,81502
18-11-2010,81.099998,83.750000,78.500000,79.750000,72.352455,57884
19-11-2010,79.599998,82.400002,79.599998,80.000000,72.579254,31227
22-11-2010,81.949997,81.949997,78.099998,79.800003,72.397820,18244
23-11-2010,79.000000,80.750000,77.500000,78.400002,71.127686,32600
24-11-2010,76.099998,80.000000,76.000000,78.050003,70.810143,21848
25-11-2010,80.000000,80.099998,76.000000,76.699997,69.585358,22632
26-11-2010,77.000000,78.000000,70.250000,74.099998,67.226547,45195
29-11-2010,71.099998,74.900002,70.000000,73.000000,66.228577,64101
30-11-2010,72.150002,74.550003,67.500000,73.099998,66.319313,34118
01-12-2010,73.000000,79.500000,73.000000,77.599998,70.401894,48966
02-12-2010,77.599998,81.800003,76.500000,80.699997,73.214333,49004
03-12-2010,81.900002,83.199997,78.000000,78.550003,71.263771,73073
06-12-2010,80.000000,82.000000,75.500000,76.349998,69.267830,18239
07-12-2010,76.349998,77.000000,74.250000,75.050003,68.088425,17171
08-12-2010,75.000000,75.500000,72.400002,73.949997,67.090462,19859
09-12-2010,72.800003,73.050003,70.750000,71.250000,64.640900,35508
10-12-2010,71.000000,73.500000,69.449997,70.599998,64.051201,24922
13-12-2010,71.300003,73.349998,71.000000,72.449997,65.729584,20837
14-12-2010,73.449997,74.199997,71.699997,72.900002,66.137848,14383
15-12-2010,72.500000,73.099998,72.000000,72.449997,65.729584,6821
16-12-2010,72.900002,73.000000,71.050003,72.099998,65.412071,24725
20-12-2010,72.099998,74.849998,71.199997,72.750000,66.001762,33023
21-12-2010,72.000000,73.750000,71.650002,72.900002,66.137848,3023
22-12-2010,72.550003,73.400002,72.000000,72.099998,65.412071,3542
23-12-2010,71.500000,73.300003,71.150002,71.400002,64.776993,12150
24-12-2010,71.400002,72.750000,71.050003,71.500000,64.867714,6878
27-12-2010,71.900002,78.449997,71.900002,77.099998,69.948257,79942
28-12-2010,77.599998,79.949997,76.000000,77.599998,70.401894,88601
29-12-2010,77.150002,78.750000,75.500000,78.150002,70.900871,34963
30-12-2010,79.800003,79.800003,77.099998,78.250000,70.991585,23706
31-12-2010,77.500000,78.800003,77.500000,78.000000,70.764771,16993
03-01-2011,79.050003,81.349998,79.000000,79.900002,72.488548,39474
04-01-2011,80.000000,83.699997,80.000000,80.849998,73.350418,123045
05-01-2011,79.550003,80.849998,77.599998,78.550003,71.263771,30804
06-01-2011,78.199997,78.949997,76.150002,77.000000,69.857544,14104
07-01-2011,77.000000,78.849998,75.599998,76.849998,69.721451,13415
10-01-2011,75.250000,77.699997,74.199997,74.750000,67.816254,10801
11-01-2011,79.750000,79.750000,72.650002,73.199997,66.410027,11419
12-01-2011,73.000000,74.000000,72.199997,73.750000,66.909019,13739
13-01-2011,73.000000,75.000000,72.150002,72.449997,65.729584,9157
14-01-2011,73.500000,73.500000,70.500000,71.400002,64.776993,21842
17-01-2011,71.000000,71.650002,70.150002,70.699997,64.141922,7587
18-01-2011,70.199997,71.900002,70.150002,71.250000,64.640900,16255
19-01-2011,70.650002,71.849998,70.500000,70.800003,64.232651,7951
20-01-2011,71.449997,71.599998,69.150002,70.250000,63.733665,25003
21-01-2011,72.800003,72.800003,70.599998,71.349998,64.731621,8634
24-01-2011,72.449997,76.699997,71.900002,76.000000,68.950294,24448
25-01-2011,76.000000,81.000000,74.500000,75.800003,68.768860,49258
27-01-2011,79.000000,79.000000,74.550003,75.500000,68.496681,53187
28-01-2011,75.000000,75.599998,68.150002,72.849998,66.092484,52683
31-01-2011,71.000000,72.400002,70.050003,70.849998,64.278008,12034
01-02-2011,70.400002,71.699997,69.150002,69.550003,63.098595,14457
02-02-2011,71.000000,71.000000,68.699997,69.099998,62.690342,19031
03-02-2011,69.000000,71.500000,68.650002,70.599998,64.051201,18550
04-02-2011,70.099998,71.250000,70.000000,70.449997,63.915115,12073
07-02-2011,70.000000,70.750000,68.599998,69.199997,62.781067,10172
08-02-2011,70.000000,70.000000,67.500000,68.300003,61.964569,14700
09-02-2011,67.000000,68.750000,65.000000,65.800003,59.696442,8800
10-02-2011,66.000000,67.300003,62.000000,62.700001,56.883995,17102
11-02-2011,61.750000,65.000000,61.500000,64.550003,58.562397,20408
14-02-2011,63.500000,67.750000,63.500000,66.150002,60.013973,22673
15-02-2011,65.699997,67.650002,65.699997,66.449997,60.286152,13508
16-02-2011,67.949997,69.000000,66.199997,67.599998,61.329483,4353
17-02-2011,67.349998,72.349998,67.000000,71.699997,65.049156,41509
18-02-2011,72.349998,72.349998,69.900002,70.300003,63.779034,16965
21-02-2011,71.949997,71.949997,68.599998,70.150002,63.642937,14336
22-02-2011,69.650002,71.000000,69.000000,69.699997,63.234680,7490
23-02-2011,68.449997,71.000000,68.449997,69.750000,63.280056,2639
24-02-2011,69.150002,70.400002,68.750000,69.750000,63.280056,9119
25-02-2011,69.699997,70.449997,68.800003,69.650002,63.189323,15020
28-02-2011,68.300003,71.849998,68.300003,70.199997,63.688297,26585
01-03-2011,70.000000,71.000000,69.099998,70.000000,63.506851,4666
03-03-2011,70.000000,70.650002,69.500000,69.650002,63.189323,10468
